driver;Driver_2_cluster_label_2.0;Driver_2_cluster_label_2.1;Driver_3_cluster_label_3.0;Driver_3_cluster_label_3.1;Driver_4_cluster_label_4.0;Driver_4_cluster_label_4.2
OR2H2;0.0;1.0;1.0;0.0;0.0;1.0
OR2W3;0.0;1.0;1.0;0.0;0.0;1.0
OR3A3;0.0;2.0;2.0;0.0;0.0;2.0
OR51E2;0.0;3.0;3.0;0.0;0.0;3.0
OS9;1.0;2.0;2.0;1.0;1.0;2.0
OSBP2;1.0;1.0;1.0;1.0;1.0;1.0
OSBPL1A;1.0;2.0;2.0;1.0;1.0;2.0
OSBPL2;0.0;3.0;3.0;0.0;0.0;3.0
OSBPL8;1.0;1.0;1.0;1.0;1.0;1.0
OSMR;0.0;1.0;1.0;0.0;0.0;1.0
OSTF1;1.0;0.0;0.0;1.0;1.0;0.0
OXSR1;1.0;0.0;0.0;1.0;1.0;0.0
OXT;1.0;2.0;2.0;1.0;1.0;2.0
P2RX1;0.0;7.0;7.0;0.0;0.0;7.0
P2RX2;2.0;20.0;20.0;2.0;2.0;20.0
P2RX4;0.0;1.0;1.0;0.0;0.0;1.0
P2RX7;0.0;5.0;5.0;0.0;0.0;5.0
P2RY13;0.0;2.0;2.0;0.0;0.0;2.0
P2RY2;1.0;9.0;9.0;1.0;1.0;9.0
P4HA1;1.0;4.0;4.0;1.0;1.0;4.0
P4HA2;0.0;4.0;4.0;0.0;0.0;4.0
P4HB;0.0;1.0;1.0;0.0;0.0;1.0
PABPC4;1.0;1.0;1.0;1.0;1.0;1.0
PABPN1;3.0;4.0;4.0;3.0;3.0;4.0
PACS1;2.0;5.0;5.0;2.0;2.0;5.0
PACSIN1;2.0;18.0;18.0;2.0;2.0;18.0
PACSIN2;0.0;9.0;9.0;0.0;0.0;9.0
PACSIN3;3.0;4.0;4.0;3.0;3.0;4.0
PAFAH1B1;3.0;23.0;23.0;3.0;3.0;23.0
PAFAH1B2;1.0;0.0;0.0;1.0;1.0;0.0
PAFAH1B3;2.0;17.0;17.0;2.0;2.0;17.0
PAG1;3.0;16.0;16.0;3.0;3.0;16.0
PAH;0.0;1.0;1.0;0.0;0.0;1.0
PAICS;0.0;5.0;5.0;0.0;0.0;5.0
PAK1;2.0;12.0;12.0;2.0;2.0;12.0
PAK2;1.0;11.0;11.0;1.0;1.0;11.0
PAK3;2.0;13.0;13.0;2.0;2.0;13.0
PAK4;2.0;6.0;6.0;2.0;2.0;6.0
PAK6;0.0;2.0;2.0;0.0;0.0;2.0
PAN3;0.0;1.0;1.0;0.0;0.0;1.0
PAPOLA;1.0;6.0;6.0;1.0;1.0;6.0
PAPPA2;0.0;5.0;5.0;0.0;0.0;5.0
PAPSS1;0.0;7.0;7.0;0.0;0.0;7.0
PAPSS2;1.0;8.0;8.0;1.0;1.0;8.0
PARD3;1.0;6.0;6.0;1.0;1.0;6.0
PARD3B;0.0;1.0;1.0;0.0;0.0;1.0
PARD6B;1.0;7.0;7.0;1.0;1.0;7.0
PARD6G;0.0;8.0;8.0;0.0;0.0;8.0
PARK2;1.0;16.0;16.0;1.0;1.0;16.0
PARN;1.0;1.0;1.0;1.0;1.0;1.0
PARP1;3.0;8.0;8.0;3.0;3.0;8.0
PARP14;0.0;2.0;2.0;0.0;0.0;2.0
PARP9;0.0;1.0;1.0;0.0;0.0;1.0
PARVA;0.0;12.0;12.0;0.0;0.0;12.0
PARVB;0.0;2.0;2.0;0.0;0.0;2.0
PARVG;0.0;3.0;3.0;0.0;0.0;3.0
PATZ1;2.0;1.0;1.0;2.0;2.0;1.0
PAX1;0.0;1.0;1.0;0.0;0.0;1.0
PAX2;1.0;1.0;1.0;1.0;1.0;1.0
PAX4;1.0;2.0;2.0;1.0;1.0;2.0
PAX5;0.0;5.0;5.0;0.0;0.0;5.0
PAX6;0.0;12.0;12.0;0.0;0.0;12.0
PAX7;0.0;1.0;1.0;0.0;0.0;1.0
PAX8;0.0;8.0;8.0;0.0;0.0;8.0
PBK;2.0;2.0;2.0;2.0;2.0;2.0
PBRM1;0.0;1.0;1.0;0.0;0.0;1.0
PBX1;0.0;12.0;12.0;0.0;0.0;12.0
PBX2;0.0;2.0;2.0;0.0;0.0;2.0
PBX3;1.0;1.0;1.0;1.0;1.0;1.0
PBX4;0.0;1.0;1.0;0.0;0.0;1.0
PBXIP1;0.0;4.0;4.0;0.0;0.0;4.0
PC;1.0;10.0;10.0;1.0;1.0;10.0
PCBP1;3.0;8.0;8.0;3.0;3.0;8.0
PCBP2;2.0;7.0;7.0;2.0;2.0;7.0
PCCA;0.0;1.0;1.0;0.0;0.0;1.0
PCCB;0.0;1.0;1.0;0.0;0.0;1.0
PCDH1;1.0;6.0;6.0;1.0;1.0;6.0
PCDH10;1.0;20.0;20.0;1.0;1.0;20.0
PCDH11X;0.0;8.0;8.0;0.0;0.0;8.0
PCDH11Y;1.0;13.0;13.0;1.0;1.0;13.0
PCDH12;2.0;8.0;8.0;2.0;2.0;8.0
PCDH15;1.0;7.0;7.0;1.0;1.0;7.0
PCDH17;0.0;6.0;6.0;0.0;0.0;6.0
PCDH18;1.0;10.0;10.0;1.0;1.0;10.0
PCDH19;0.0;2.0;2.0;0.0;0.0;2.0
PCDH7;0.0;13.0;13.0;0.0;0.0;13.0
PCDH8;1.0;13.0;13.0;1.0;1.0;13.0
PCDHA1;0.0;1.0;1.0;0.0;0.0;1.0
PCDHA10;2.0;1.0;1.0;2.0;2.0;1.0
PCDHA12;1.0;0.0;0.0;1.0;1.0;0.0
PCDHA13;0.0;2.0;2.0;0.0;0.0;2.0
PCDHA2;1.0;4.0;4.0;1.0;1.0;4.0
PCDHA3;1.0;4.0;4.0;1.0;1.0;4.0
PCDHA4;0.0;1.0;1.0;0.0;0.0;1.0
PCDHA6;1.0;3.0;3.0;1.0;1.0;3.0
PCDHA7;1.0;2.0;2.0;1.0;1.0;2.0
PCDHA9;1.0;6.0;6.0;1.0;1.0;6.0
PCDHAC1;0.0;6.0;6.0;0.0;0.0;6.0
PCDHAC2;0.0;4.0;4.0;0.0;0.0;4.0
PCDHB1;0.0;18.0;18.0;0.0;0.0;18.0
PCDHB10;1.0;5.0;5.0;1.0;1.0;5.0
PCDHB11;0.0;2.0;2.0;0.0;0.0;2.0
PCDHB12;1.0;3.0;3.0;1.0;1.0;3.0
PCDHB13;0.0;3.0;3.0;0.0;0.0;3.0
PCDHB14;0.0;2.0;2.0;0.0;0.0;2.0
PCDHB15;0.0;2.0;2.0;0.0;0.0;2.0
PCDHB16;1.0;4.0;4.0;1.0;1.0;4.0
PCDHB2;1.0;17.0;17.0;1.0;1.0;17.0
PCDHB3;0.0;4.0;4.0;0.0;0.0;4.0
PCDHB4;0.0;7.0;7.0;0.0;0.0;7.0
PCDHB5;0.0;12.0;12.0;0.0;0.0;12.0
PCDHB6;0.0;5.0;5.0;0.0;0.0;5.0
PCDHB7;0.0;8.0;8.0;0.0;0.0;8.0
PCDHB8;1.0;2.0;2.0;1.0;1.0;2.0
PCDHB9;0.0;3.0;3.0;0.0;0.0;3.0
PCDHGA1;1.0;1.0;1.0;1.0;1.0;1.0
PCDHGA10;0.0;3.0;3.0;0.0;0.0;3.0
PCDHGA11;0.0;2.0;2.0;0.0;0.0;2.0
PCDHGA12;0.0;7.0;7.0;0.0;0.0;7.0
PCDHGA2;1.0;10.0;10.0;1.0;1.0;10.0
PCDHGA3;1.0;8.0;8.0;1.0;1.0;8.0
PCDHGA4;0.0;7.0;7.0;0.0;0.0;7.0
PCDHGA5;0.0;1.0;1.0;0.0;0.0;1.0
PCDHGA6;1.0;3.0;3.0;1.0;1.0;3.0
PCDHGA7;1.0;1.0;1.0;1.0;1.0;1.0
PCDHGA8;1.0;3.0;3.0;1.0;1.0;3.0
PCDHGA9;1.0;11.0;11.0;1.0;1.0;11.0
PCDHGB1;0.0;2.0;2.0;0.0;0.0;2.0
PCDHGB2;1.0;1.0;1.0;1.0;1.0;1.0
PCDHGB3;1.0;3.0;3.0;1.0;1.0;3.0
PCDHGB4;0.0;1.0;1.0;0.0;0.0;1.0
PCDHGB5;0.0;4.0;4.0;0.0;0.0;4.0
PCDHGB6;0.0;2.0;2.0;0.0;0.0;2.0
PCDHGB7;0.0;13.0;13.0;0.0;0.0;13.0
PCDHGC3;0.0;12.0;12.0;0.0;0.0;12.0
PCDHGC5;1.0;5.0;5.0;1.0;1.0;5.0
PCF11;2.0;3.0;3.0;2.0;2.0;3.0
PCK1;1.0;10.0;10.0;1.0;1.0;10.0
PCK2;1.0;3.0;3.0;1.0;1.0;3.0
PCM1;0.0;4.0;4.0;0.0;0.0;4.0
PCNA;3.0;13.0;13.0;3.0;3.0;13.0
PCNP;1.0;5.0;5.0;1.0;1.0;5.0
PCNT;0.0;2.0;2.0;0.0;0.0;2.0
PCSK4;0.0;1.0;1.0;0.0;0.0;1.0
PCSK5;3.0;19.0;19.0;3.0;3.0;19.0
PCSK6;0.0;3.0;3.0;0.0;0.0;3.0
PDCD1;0.0;3.0;3.0;0.0;0.0;3.0
PDCD11;1.0;0.0;0.0;1.0;1.0;0.0
PDCD6IP;3.0;6.0;6.0;3.0;3.0;6.0
PDCD7;0.0;2.0;2.0;0.0;0.0;2.0
PDCL;0.0;1.0;1.0;0.0;0.0;1.0
PDE1A;0.0;2.0;2.0;0.0;0.0;2.0
PDE3A;1.0;11.0;11.0;1.0;1.0;11.0
PDE4B;0.0;1.0;1.0;0.0;0.0;1.0
PDE5A;0.0;8.0;8.0;0.0;0.0;8.0
PDE6A;3.0;15.0;15.0;3.0;3.0;15.0
PDE6B;0.0;2.0;2.0;0.0;0.0;2.0
PDE6C;0.0;1.0;1.0;0.0;0.0;1.0
PDE6D;1.0;2.0;2.0;1.0;1.0;2.0
PDE6G;0.0;9.0;9.0;0.0;0.0;9.0
PDE7A;2.0;8.0;8.0;2.0;2.0;8.0
PDE7B;0.0;10.0;10.0;0.0;0.0;10.0
PDGFA;0.0;3.0;3.0;0.0;0.0;3.0
PDGFB;0.0;2.0;2.0;0.0;0.0;2.0
PDGFC;0.0;2.0;2.0;0.0;0.0;2.0
PDGFD;1.0;14.0;14.0;1.0;1.0;14.0
PDGFRA;1.0;17.0;17.0;1.0;1.0;17.0
PDGFRB;3.0;19.0;19.0;3.0;3.0;19.0
PDHA1;1.0;2.0;2.0;1.0;1.0;2.0
PDHA2;0.0;2.0;2.0;0.0;0.0;2.0
PDHB;1.0;8.0;8.0;1.0;1.0;8.0
PDHX;2.0;1.0;1.0;2.0;2.0;1.0
PDIA2;1.0;0.0;0.0;1.0;1.0;0.0
PDIA3;1.0;1.0;1.0;1.0;1.0;1.0
PDIA4;1.0;1.0;1.0;1.0;1.0;1.0
PDIA6;1.0;3.0;3.0;1.0;1.0;3.0
PDK1;0.0;2.0;2.0;0.0;0.0;2.0
PDK2;2.0;10.0;10.0;2.0;2.0;10.0
PDLIM7;1.0;5.0;5.0;1.0;1.0;5.0
PDP1;0.0;1.0;1.0;0.0;0.0;1.0
PDP2;1.0;0.0;0.0;1.0;1.0;0.0
PDPK1;1.0;6.0;6.0;1.0;1.0;6.0
PDPR;0.0;6.0;6.0;0.0;0.0;6.0
PDS5A;0.0;2.0;2.0;0.0;0.0;2.0
PDS5B;0.0;1.0;1.0;0.0;0.0;1.0
PDX1;2.0;11.0;11.0;2.0;2.0;11.0
PDYN;0.0;3.0;3.0;0.0;0.0;3.0
PDZD2;0.0;2.0;2.0;0.0;0.0;2.0
PDZD3;0.0;4.0;4.0;0.0;0.0;4.0
PDZK1;1.0;1.0;1.0;1.0;1.0;1.0
PEBP1;0.0;2.0;2.0;0.0;0.0;2.0
PECAM1;2.0;15.0;15.0;2.0;2.0;15.0
PEF1;0.0;1.0;1.0;0.0;0.0;1.0
PEG3;0.0;3.0;3.0;0.0;0.0;3.0
PELO;3.0;7.0;7.0;3.0;3.0;7.0
PENK;1.0;13.0;13.0;1.0;1.0;13.0
PER2;0.0;3.0;3.0;0.0;0.0;3.0
PER3;1.0;20.0;20.0;1.0;1.0;20.0
PEX1;0.0;4.0;4.0;0.0;0.0;4.0
PEX12;1.0;2.0;2.0;1.0;1.0;2.0
PEX19;3.0;11.0;11.0;3.0;3.0;11.0
PEX26;2.0;3.0;3.0;2.0;2.0;3.0
PEX3;2.0;7.0;7.0;2.0;2.0;7.0
PEX5;3.0;9.0;9.0;3.0;3.0;9.0
PEX7;2.0;2.0;2.0;2.0;2.0;2.0
PFDN1;2.0;5.0;5.0;2.0;2.0;5.0
PFDN2;1.0;6.0;6.0;1.0;1.0;6.0
PFDN4;0.0;3.0;3.0;0.0;0.0;3.0
PFDN5;0.0;6.0;6.0;0.0;0.0;6.0
PFKFB1;0.0;5.0;5.0;0.0;0.0;5.0
PFKFB2;1.0;2.0;2.0;1.0;1.0;2.0
PFKFB3;0.0;2.0;2.0;0.0;0.0;2.0
PFKFB4;0.0;3.0;3.0;0.0;0.0;3.0
PFKL;1.0;1.0;1.0;1.0;1.0;1.0
PFKM;1.0;2.0;2.0;1.0;1.0;2.0
PFN1;1.0;1.0;1.0;1.0;1.0;1.0
PFN2;1.0;1.0;1.0;1.0;1.0;1.0
PFN4;0.0;1.0;1.0;0.0;0.0;1.0
PGD;2.0;2.0;2.0;2.0;2.0;2.0
PGF;0.0;1.0;1.0;0.0;0.0;1.0
PGK1;1.0;3.0;3.0;1.0;1.0;3.0
PGLS;0.0;2.0;2.0;0.0;0.0;2.0
PGM1;3.0;3.0;3.0;3.0;3.0;3.0
PGM5;0.0;4.0;4.0;0.0;0.0;4.0
PGR;2.0;17.0;17.0;2.0;2.0;17.0
PHAX;1.0;4.0;4.0;1.0;1.0;4.0
PHB;0.0;1.0;1.0;0.0;0.0;1.0
PHB2;0.0;2.0;2.0;0.0;0.0;2.0
PHC1;0.0;3.0;3.0;0.0;0.0;3.0
PHC3;0.0;1.0;1.0;0.0;0.0;1.0
PHEX;1.0;1.0;1.0;1.0;1.0;1.0
PHF10;0.0;3.0;3.0;0.0;0.0;3.0
PHF21A;0.0;2.0;2.0;0.0;0.0;2.0
PHF3;1.0;2.0;2.0;1.0;1.0;2.0
PHF5A;1.0;9.0;9.0;1.0;1.0;9.0
PHKA1;0.0;3.0;3.0;0.0;0.0;3.0
PHKB;1.0;2.0;2.0;1.0;1.0;2.0
PHKG1;1.0;12.0;12.0;1.0;1.0;12.0
PHKG2;1.0;5.0;5.0;1.0;1.0;5.0
PHLDA3;0.0;1.0;1.0;0.0;0.0;1.0
PHOX2A;1.0;13.0;13.0;1.0;1.0;13.0
PHOX2B;2.0;12.0;12.0;2.0;2.0;12.0
PHYH;1.0;8.0;8.0;1.0;1.0;8.0
PI4KA;0.0;10.0;10.0;0.0;0.0;10.0
PI4KB;1.0;2.0;2.0;1.0;1.0;2.0
PIAS1;0.0;3.0;3.0;0.0;0.0;3.0
PIAS2;1.0;2.0;2.0;1.0;1.0;2.0
PIAS3;2.0;2.0;2.0;2.0;2.0;2.0
PIAS4;0.0;7.0;7.0;0.0;0.0;7.0
PICALM;0.0;2.0;2.0;0.0;0.0;2.0
PICK1;0.0;4.0;4.0;0.0;0.0;4.0
PIGA;1.0;1.0;1.0;1.0;1.0;1.0
PIGC;0.0;4.0;4.0;0.0;0.0;4.0
PIGF;0.0;2.0;2.0;0.0;0.0;2.0
PIGH;0.0;2.0;2.0;0.0;0.0;2.0
PIGK;1.0;1.0;1.0;1.0;1.0;1.0
PIGO;0.0;3.0;3.0;0.0;0.0;3.0
PIGP;1.0;1.0;1.0;1.0;1.0;1.0
PIGQ;1.0;2.0;2.0;1.0;1.0;2.0
PIGR;1.0;11.0;11.0;1.0;1.0;11.0
PIGS;2.0;8.0;8.0;2.0;2.0;8.0
PIGT;1.0;3.0;3.0;1.0;1.0;3.0
PIGU;0.0;2.0;2.0;0.0;0.0;2.0
PIK3C2A;1.0;6.0;6.0;1.0;1.0;6.0
PIK3C2B;0.0;4.0;4.0;0.0;0.0;4.0
PIK3C2G;2.0;21.0;21.0;2.0;2.0;21.0
PIK3C3;1.0;4.0;4.0;1.0;1.0;4.0
PIK3CA;1.0;10.0;10.0;1.0;1.0;10.0
PIK3CD;1.0;16.0;16.0;1.0;1.0;16.0
PIK3CG;3.0;19.0;19.0;3.0;3.0;19.0
PIK3R1;2.0;13.0;13.0;2.0;2.0;13.0
PIK3R2;3.0;18.0;18.0;3.0;3.0;18.0
PIK3R3;0.0;6.0;6.0;0.0;0.0;6.0
PIK3R5;0.0;9.0;9.0;0.0;0.0;9.0
PILRA;0.0;2.0;2.0;0.0;0.0;2.0
PIM1;1.0;3.0;3.0;1.0;1.0;3.0
PIN1;0.0;4.0;4.0;0.0;0.0;4.0
PIP4K2A;0.0;4.0;4.0;0.0;0.0;4.0
PIP4K2B;2.0;6.0;6.0;2.0;2.0;6.0
PIP4K2C;3.0;5.0;5.0;3.0;3.0;5.0
PIP5K1A;2.0;5.0;5.0;2.0;2.0;5.0
PIP5K1B;3.0;13.0;13.0;3.0;3.0;13.0
PIP5K1C;2.0;14.0;14.0;2.0;2.0;14.0
PITRM1;0.0;3.0;3.0;0.0;0.0;3.0
PITX1;0.0;5.0;5.0;0.0;0.0;5.0
PITX2;2.0;19.0;19.0;2.0;2.0;19.0
PJA2;1.0;2.0;2.0;1.0;1.0;2.0
PKD2;0.0;2.0;2.0;0.0;0.0;2.0
PKIA;0.0;1.0;1.0;0.0;0.0;1.0
PKLR;1.0;0.0;0.0;1.0;1.0;0.0
PKN1;1.0;8.0;8.0;1.0;1.0;8.0
PKN2;2.0;2.0;2.0;2.0;2.0;2.0
PKN3;1.0;3.0;3.0;1.0;1.0;3.0
PKNOX1;3.0;3.0;3.0;3.0;3.0;3.0
PKNOX2;0.0;7.0;7.0;0.0;0.0;7.0
PKP2;2.0;3.0;3.0;2.0;2.0;3.0
PKP3;0.0;3.0;3.0;0.0;0.0;3.0
PKP4;3.0;7.0;7.0;3.0;3.0;7.0
PLA2G10;1.0;6.0;6.0;1.0;1.0;6.0
PLA2G1B;0.0;4.0;4.0;0.0;0.0;4.0
PLA2G2A;0.0;2.0;2.0;0.0;0.0;2.0
PLA2G2D;0.0;3.0;3.0;0.0;0.0;3.0
PLA2G2F;0.0;1.0;1.0;0.0;0.0;1.0
PLA2G4A;0.0;1.0;1.0;0.0;0.0;1.0
PLA2G4B;0.0;1.0;1.0;0.0;0.0;1.0
PLA2G5;0.0;12.0;12.0;0.0;0.0;12.0
PLAT;2.0;6.0;6.0;2.0;2.0;6.0
PLAU;0.0;7.0;7.0;0.0;0.0;7.0
PLAUR;1.0;8.0;8.0;1.0;1.0;8.0
PLCB1;1.0;14.0;14.0;1.0;1.0;14.0
PLCB2;0.0;2.0;2.0;0.0;0.0;2.0
PLCB4;1.0;2.0;2.0;1.0;1.0;2.0
PLCD1;3.0;10.0;10.0;3.0;3.0;10.0
PLCD3;2.0;19.0;19.0;2.0;2.0;19.0
PLCD4;2.0;16.0;16.0;2.0;2.0;16.0
PLCE1;3.0;20.0;20.0;3.0;3.0;20.0
PLCG1;3.0;11.0;11.0;3.0;3.0;11.0
PLCG2;3.0;22.0;22.0;3.0;3.0;22.0
PLCL1;0.0;7.0;7.0;0.0;0.0;7.0
PLCZ1;2.0;4.0;4.0;2.0;2.0;4.0
PLD1;0.0;3.0;3.0;0.0;0.0;3.0
PLD2;2.0;4.0;4.0;2.0;2.0;4.0
PLEKHA1;0.0;2.0;2.0;0.0;0.0;2.0
PLEKHA2;0.0;1.0;1.0;0.0;0.0;1.0
PLEKHA7;0.0;2.0;2.0;0.0;0.0;2.0
PLEKHG5;0.0;1.0;1.0;0.0;0.0;1.0
PLG;3.0;15.0;15.0;3.0;3.0;15.0
PLK1;3.0;23.0;23.0;3.0;3.0;23.0
PLK2;0.0;1.0;1.0;0.0;0.0;1.0
PLK3;3.0;11.0;11.0;3.0;3.0;11.0
PLK4;2.0;3.0;3.0;2.0;2.0;3.0
PLN;0.0;16.0;16.0;0.0;0.0;16.0
PLOD1;0.0;1.0;1.0;0.0;0.0;1.0
PLOD2;3.0;5.0;5.0;3.0;3.0;5.0
PLP1;2.0;17.0;17.0;2.0;2.0;17.0
PLP2;1.0;2.0;2.0;1.0;1.0;2.0
PLS3;0.0;2.0;2.0;0.0;0.0;2.0
PLSCR1;0.0;2.0;2.0;0.0;0.0;2.0
PLSCR4;0.0;8.0;8.0;0.0;0.0;8.0
PLTP;0.0;3.0;3.0;0.0;0.0;3.0
PLXNA2;3.0;12.0;12.0;3.0;3.0;12.0
PLXNA3;0.0;1.0;1.0;0.0;0.0;1.0
PLXNA4;0.0;4.0;4.0;0.0;0.0;4.0
PLXNB1;2.0;9.0;9.0;2.0;2.0;9.0
PLXNB2;1.0;4.0;4.0;1.0;1.0;4.0
PLXNB3;0.0;8.0;8.0;0.0;0.0;8.0
PLXNC1;0.0;1.0;1.0;0.0;0.0;1.0
PLXND1;0.0;1.0;1.0;0.0;0.0;1.0
PMF1;2.0;11.0;11.0;2.0;2.0;11.0
PML;2.0;16.0;16.0;2.0;2.0;16.0
PMP22;0.0;14.0;14.0;0.0;0.0;14.0
PMPCA;0.0;3.0;3.0;0.0;0.0;3.0
PMPCB;1.0;5.0;5.0;1.0;1.0;5.0
PMS1;0.0;1.0;1.0;0.0;0.0;1.0
PNKP;0.0;1.0;1.0;0.0;0.0;1.0
PNMA1;0.0;1.0;1.0;0.0;0.0;1.0
PNN;2.0;5.0;5.0;2.0;2.0;5.0
PNO1;0.0;1.0;1.0;0.0;0.0;1.0
PNOC;0.0;6.0;6.0;0.0;0.0;6.0
PNRC2;3.0;10.0;10.0;3.0;3.0;10.0
POLA1;2.0;4.0;4.0;2.0;2.0;4.0
POLA2;2.0;12.0;12.0;2.0;2.0;12.0
POLB;3.0;12.0;12.0;3.0;3.0;12.0
POLD1;2.0;10.0;10.0;2.0;2.0;10.0
POLD2;3.0;22.0;22.0;3.0;3.0;22.0
POLD3;1.0;6.0;6.0;1.0;1.0;6.0
POLD4;1.0;17.0;17.0;1.0;1.0;17.0
POLE;2.0;9.0;9.0;2.0;2.0;9.0
POLE2;1.0;4.0;4.0;1.0;1.0;4.0
POLE3;0.0;1.0;1.0;0.0;0.0;1.0
POLE4;0.0;2.0;2.0;0.0;0.0;2.0
POLG;1.0;3.0;3.0;1.0;1.0;3.0
POLH;1.0;2.0;2.0;1.0;1.0;2.0
POLI;0.0;2.0;2.0;0.0;0.0;2.0
POLL;0.0;2.0;2.0;0.0;0.0;2.0
POLR1A;2.0;5.0;5.0;2.0;2.0;5.0
POLR1B;2.0;9.0;9.0;2.0;2.0;9.0
POLR1C;3.0;20.0;20.0;3.0;3.0;20.0
POLR1D;3.0;4.0;4.0;3.0;3.0;4.0
POLR1E;1.0;8.0;8.0;1.0;1.0;8.0
POLR2A;2.0;9.0;9.0;2.0;2.0;9.0
POLR2B;1.0;3.0;3.0;1.0;1.0;3.0
POLR2C;3.0;13.0;13.0;3.0;3.0;13.0
POLR2D;3.0;20.0;20.0;3.0;3.0;20.0
POLR2E;3.0;12.0;12.0;3.0;3.0;12.0
POLR2F;1.0;14.0;14.0;1.0;1.0;14.0
POLR2G;3.0;15.0;15.0;3.0;3.0;15.0
POLR2H;3.0;17.0;17.0;3.0;3.0;17.0
POLR2I;2.0;7.0;7.0;2.0;2.0;7.0
POLR2J;1.0;5.0;5.0;1.0;1.0;5.0
POLR2K;1.0;10.0;10.0;1.0;1.0;10.0
POLR2L;2.0;9.0;9.0;2.0;2.0;9.0
POLR3A;3.0;15.0;15.0;3.0;3.0;15.0
POLR3B;1.0;3.0;3.0;1.0;1.0;3.0
POLR3D;3.0;10.0;10.0;3.0;3.0;10.0
POLR3E;3.0;14.0;14.0;3.0;3.0;14.0
POLR3F;1.0;5.0;5.0;1.0;1.0;5.0
POLR3H;2.0;8.0;8.0;2.0;2.0;8.0
POLRMT;2.0;7.0;7.0;2.0;2.0;7.0
POMC;1.0;7.0;7.0;1.0;1.0;7.0
POMT1;0.0;1.0;1.0;0.0;0.0;1.0
POMT2;0.0;1.0;1.0;0.0;0.0;1.0
POP4;2.0;5.0;5.0;2.0;2.0;5.0
POP5;0.0;1.0;1.0;0.0;0.0;1.0
POT1;1.0;6.0;6.0;1.0;1.0;6.0
POU1F1;1.0;5.0;5.0;1.0;1.0;5.0
POU2AF1;0.0;4.0;4.0;0.0;0.0;4.0
POU2F1;2.0;22.0;22.0;2.0;2.0;22.0
POU2F2;1.0;11.0;11.0;1.0;1.0;11.0
POU3F1;1.0;4.0;4.0;1.0;1.0;4.0
POU3F2;1.0;10.0;10.0;1.0;1.0;10.0
POU3F3;0.0;8.0;8.0;0.0;0.0;8.0
POU3F4;3.0;15.0;15.0;3.0;3.0;15.0
POU4F1;1.0;1.0;1.0;1.0;1.0;1.0
POU4F2;0.0;4.0;4.0;0.0;0.0;4.0
POU5F1;1.0;10.0;10.0;1.0;1.0;10.0
PPARA;3.0;16.0;16.0;3.0;3.0;16.0
PPARD;3.0;17.0;17.0;3.0;3.0;17.0
PPARG;3.0;19.0;19.0;3.0;3.0;19.0
PPARGC1A;3.0;14.0;14.0;3.0;3.0;14.0
PPARGC1B;1.0;6.0;6.0;1.0;1.0;6.0
PPAT;0.0;4.0;4.0;0.0;0.0;4.0
PPBP;0.0;1.0;1.0;0.0;0.0;1.0
PPFIA2;0.0;1.0;1.0;0.0;0.0;1.0
PPFIA3;0.0;5.0;5.0;0.0;0.0;5.0
PPFIBP1;0.0;1.0;1.0;0.0;0.0;1.0
PPIA;3.0;11.0;11.0;3.0;3.0;11.0
PPIB;0.0;1.0;1.0;0.0;0.0;1.0
PPID;0.0;2.0;2.0;0.0;0.0;2.0
PPIE;1.0;1.0;1.0;1.0;1.0;1.0
PPIH;2.0;0.0;0.0;2.0;2.0;0.0
PPIL3;0.0;1.0;1.0;0.0;0.0;1.0
PPL;0.0;2.0;2.0;0.0;0.0;2.0
PPM1A;1.0;3.0;3.0;1.0;1.0;3.0
PPP1CA;0.0;7.0;7.0;0.0;0.0;7.0
PPP1CC;3.0;10.0;10.0;3.0;3.0;10.0
PPP1R12A;2.0;9.0;9.0;2.0;2.0;9.0
PPP1R12B;0.0;8.0;8.0;0.0;0.0;8.0
PPP1R13L;1.0;0.0;0.0;1.0;1.0;0.0
PPP1R14A;0.0;6.0;6.0;0.0;0.0;6.0
PPP1R15A;0.0;2.0;2.0;0.0;0.0;2.0
PPP1R1A;0.0;15.0;15.0;0.0;0.0;15.0
PPP1R1B;1.0;2.0;2.0;1.0;1.0;2.0
PPP1R3A;0.0;2.0;2.0;0.0;0.0;2.0
PPP1R3B;0.0;2.0;2.0;0.0;0.0;2.0
PPP1R3C;0.0;15.0;15.0;0.0;0.0;15.0
PPP1R3D;1.0;2.0;2.0;1.0;1.0;2.0
PPP1R8;1.0;3.0;3.0;1.0;1.0;3.0
PPP1R9B;1.0;4.0;4.0;1.0;1.0;4.0
PPP2CA;2.0;13.0;13.0;2.0;2.0;13.0
PPP2CB;3.0;18.0;18.0;3.0;3.0;18.0
PPP2R1A;3.0;6.0;6.0;3.0;3.0;6.0
PPP2R1B;1.0;2.0;2.0;1.0;1.0;2.0
PPP2R2A;0.0;3.0;3.0;0.0;0.0;3.0
PPP2R2B;0.0;11.0;11.0;0.0;0.0;11.0
PPP2R2C;0.0;3.0;3.0;0.0;0.0;3.0
PPP2R3B;0.0;2.0;2.0;0.0;0.0;2.0
PPP2R5A;2.0;4.0;4.0;2.0;2.0;4.0
PPP2R5B;1.0;5.0;5.0;1.0;1.0;5.0
PPP2R5C;1.0;2.0;2.0;1.0;1.0;2.0
PPP2R5D;0.0;8.0;8.0;0.0;0.0;8.0
PPP2R5E;0.0;6.0;6.0;0.0;0.0;6.0
